X Y Z V C
312.540093 396.988030 150.000000 18.523844 1
312.531510 396.788214 150.000000 18.529858 1
312.522926 396.588399 150.000000 18.535861 1
312.514343 396.388583 150.000000 18.541853 1
312.505760 396.188767 150.000000 18.547833 1
312.500465 395.988892 150.000000 18.553802 1
312.501877 395.788897 150.000000 18.559759 1
312.503290 395.588902 150.000000 18.565705 1
312.504702 395.388907 150.000000 18.571640 1
312.506115 395.188912 150.000000 18.577564 1
312.507527 394.988917 150.000000 18.583476 1
312.508940 394.788922 150.000000 18.589376 1
312.508008 394.588962 150.000000 18.595266 1
312.500682 394.389096 150.000000 18.601144 1
312.493356 394.189230 150.000000 18.607010 1
312.486030 393.989365 150.000000 18.612865 1
312.478704 393.789499 150.000000 18.618709 1
312.471379 393.589633 150.000000 18.624541 1
312.464053 393.389767 150.000000 18.630362 1
312.456727 393.189901 150.000000 18.636171 1
312.451437 392.989986 150.000000 18.641969 1
312.448921 392.790001 150.000000 18.647756 1
312.446406 392.590017 150.000000 18.653531 1
312.443890 392.390033 150.000000 18.659295 1
312.441374 392.190049 150.000000 18.665047 1
312.438859 391.990065 150.000000 18.670787 1
312.436343 391.790081 150.000000 18.676516 1
312.433828 391.590096 150.000000 18.682234 1
312.431312 391.390112 150.000000 18.687940 1
312.422451 391.190335 150.000000 18.693635 1
312.411941 390.990611 150.000000 18.699318 1
312.401430 390.790887 150.000000 18.704990 1
312.390919 390.591164 150.000000 18.710650 1
312.380409 390.391440 150.000000 18.716298 1
312.369898 390.191717 150.000000 18.721935 1
312.359387 389.991993 150.000000 18.727560 1
312.348877 389.792269 150.000000 18.733174 1
312.338366 389.592546 150.000000 18.738776 1
312.329642 389.392749 150.000000 18.744367 1
312.323840 389.192833 150.000000 18.749946 1
312.318038 388.992918 150.000000 18.755514 1
312.312237 388.793002 150.000000 18.761070 1
312.306435 388.593086 150.000000 18.766614 1
312.300634 388.393170 150.000000 18.772146 1
312.294832 388.193254 150.000000 18.777667 1
312.289030 387.993338 150.000000 18.783177 1
312.283229 387.793423 150.000000 18.788675 1
312.277427 387.593507 150.000000 18.794161 1
312.270393 387.393648 150.000000 18.799635 1
312.257768 387.194047 150.000000 18.805098 1
312.245144 386.994445 150.000000 18.810549 1
312.232519 386.794844 150.000000 18.815989 1
312.219895 386.595243 150.000000 18.821416 1
312.207270 386.395642 150.000000 18.826832 1
312.194646 386.196041 150.000000 18.832237 1
312.182021 385.996440 150.000000 18.837629 1
312.169397 385.796838 150.000000 18.843010 1
312.156772 385.597237 150.000000 18.848380 1
312.144148 385.397636 150.000000 18.853737 1
312.132404 385.197989 150.000000 18.859083 1
312.124241 384.998156 150.000000 18.864417 1
312.116078 384.798322 150.000000 18.869739 1
312.107915 384.598489 150.000000 18.875050 1
312.099752 384.398656 150.000000 18.880348 1
312.091589 384.198822 150.000000 18.885635 1
312.083426 383.998989 150.000000 18.890911 1
312.075262 383.799156 150.000000 18.896174 1
312.067099 383.599322 150.000000 18.901426 1
312.058936 383.399489 150.000000 18.906666 1
312.050773 383.199656 150.000000 18.911894 1
312.042610 382.999822 150.000000 18.917110 1
312.031785 382.800139 150.000000 18.922314 1
312.017426 382.600655 150.000000 18.927507 1
312.003068 382.401171 150.000000 18.932688 1
311.988709 382.201687 150.000000 18.937857 1
311.974351 382.002204 150.000000 18.943014 1
311.959992 381.802720 150.000000 18.948159 1
311.945634 381.603236 150.000000 18.953292 1
311.931275 381.403752 150.000000 18.958414 1
311.916917 381.204268 150.000000 18.963524 1
311.902558 381.004784 150.000000 18.968621 1
311.888199 380.805300 150.000000 18.973707 1
311.873841 380.605816 150.000000 18.978781 1
311.862754 380.406137 150.000000 18.983843 1
311.853338 380.206359 150.000000 18.988893 1
311.843923 380.006581 150.000000 18.993932 1
311.834507 379.806803 150.000000 18.998958 1
311.825091 379.607024 150.000000 19.003973 1
311.815676 379.407246 150.000000 19.008975 1
311.806260 379.207468 150.000000 19.013966 1
311.796844 379.007690 150.000000 19.018944 1
311.787429 378.807912 150.000000 19.023911 1
311.778013 378.608133 150.000000 19.028866 1
311.768597 378.408355 150.000000 19.033808 1
311.759181 378.208577 150.000000 19.038739 1
311.749325 378.008824 150.000000 19.043658 1
311.735892 377.809275 150.000000 19.048565 1
311.722459 377.609727 150.000000 19.053459 1
311.709026 377.410179 150.000000 19.058342 1
311.695593 377.210630 150.000000 19.063213 1
311.682160 377.011082 150.000000 19.068072 1
311.668727 376.811534 150.000000 19.072919 1
311.655294 376.611985 150.000000 19.077753 1
311.641861 376.412437 150.000000 19.082576 1
311.628428 376.212888 150.000000 19.087387 1
311.614995 376.013340 150.000000 19.092185 1
311.602320 375.813752 150.000000 19.096972 1
311.594898 375.613890 150.000000 19.101746 1
311.587475 375.414028 150.000000 19.106509 1
311.580052 375.214165 150.000000 19.111259 1
311.572630 375.014303 150.000000 19.115998 1
311.565207 374.814441 150.000000 19.120724 1
311.557785 374.614579 150.000000 19.125438 1
311.550362 374.414717 150.000000 19.130140 1
311.542939 374.214854 150.000000 19.134830 1
311.535517 374.014992 150.000000 19.139508 1
311.528094 373.815130 150.000000 19.144174 1
311.520671 373.615268 150.000000 19.148827 1
311.511744 373.415477 150.000000 19.153469 1
311.500127 373.215815 150.000000 19.158098 1
311.488509 373.016153 150.000000 19.162716 1
311.476892 372.816490 150.000000 19.167321 1
311.465274 372.616828 150.000000 19.171914 1
311.453657 372.417166 150.000000 19.176494 1
311.442040 372.217503 150.000000 19.181063 1
311.430422 372.017841 150.000000 19.185619 1
311.418805 371.818179 150.000000 19.190164 1
311.407188 371.618516 150.000000 19.194696 1
311.396752 371.418807 150.000000 19.199216 1
311.392521 371.218852 150.000000 19.203724 1
311.388289 371.018897 150.000000 19.208219 1
311.384058 370.818942 150.000000 19.212702 1
311.379827 370.618986 150.000000 19.217174 1
311.375596 370.419031 150.000000 19.221633 1
311.371365 370.219076 150.000000 19.226079 1
311.367134 370.019121 150.000000 19.230514 1
311.362903 369.819165 150.000000 19.234936 1
311.358671 369.619210 150.000000 19.239346 1
311.350805 369.419376 150.000000 19.243744 1
311.341699 369.219584 150.000000 19.248129 1
311.332593 369.019791 150.000000 19.252502 1
311.323488 368.819998 150.000000 19.256863 1
311.314382 368.620206 150.000000 19.261212 1
311.305276 368.420413 150.000000 19.265549 1
311.296171 368.220621 150.000000 19.269873 1
311.287065 368.020828 150.000000 19.274185 1
311.278791 367.821012 150.000000 19.278484 1
311.276844 367.621022 150.000000 19.282771 1
311.274898 367.421031 150.000000 19.287046 1
311.272951 367.221041 150.000000 19.291309 1
311.271004 367.021050 150.000000 19.295560 1
311.269057 366.821060 150.000000 19.299798 1
311.267111 366.621069 150.000000 19.304023 1
311.265164 366.421079 150.000000 19.308237 1
311.263217 366.221088 150.000000 19.312438 1
311.261270 366.021098 150.000000 19.316626 1
311.259324 365.821107 150.000000 19.320803 1
311.257377 365.621117 150.000000 19.324967 1
311.255430 365.421126 150.000000 19.329119 1
311.253483 365.221135 150.000000 19.333258 1
311.251537 365.021145 150.000000 19.337385 1
311.250000 364.821152 150.000000 19.341499 1
311.250000 364.621152 150.000000 19.345602 1
311.250000 364.421152 150.000000 19.349691 1
311.250000 364.221152 150.000000 19.353769 1
311.250000 364.021152 150.000000 19.357834 1
311.250000 363.821152 150.000000 19.361886 1
311.250000 363.621152 150.000000 19.365927 1
311.250000 363.421152 150.000000 19.369954 1
311.250000 363.221152 150.000000 19.373970 1
311.250000 363.021152 150.000000 19.377973 1
311.250000 362.821152 150.000000 19.381963 1
311.250000 362.621152 150.000000 19.385941 1
311.250000 362.421152 150.000000 19.389907 1
311.250000 362.221152 150.000000 19.393860 1
311.250000 362.021152 150.000000 19.397801 1
311.250000 361.821152 150.000000 19.401729 1
311.250000 361.621152 150.000000 19.405645 1
311.250000 361.421152 150.000000 19.409548 1
311.250000 361.221152 150.000000 19.413439 1
311.250000 361.021152 150.000000 19.417318 1
311.250000 360.821152 150.000000 19.421184 1
311.250000 360.621152 150.000000 19.425037 1
311.250000 360.421152 150.000000 19.428878 1
311.250000 360.221152 150.000000 19.432707 1
311.250000 360.021152 150.000000 19.436523 1
311.250000 359.821152 150.000000 19.440326 1
311.250000 359.621152 150.000000 19.444117 1
311.250000 359.421152 150.000000 19.447895 1
311.250000 359.221152 150.000000 19.451661 1
311.250000 359.021152 150.000000 19.455415 1
311.250000 358.821152 150.000000 19.459156 1
311.250000 358.621152 150.000000 19.462884 1
311.250000 358.421152 150.000000 19.466600 1
311.250000 358.221152 150.000000 19.470303 1
311.250000 358.021152 150.000000 19.473994 1
311.250000 357.821152 150.000000 19.477672 1
311.250000 357.621152 150.000000 19.481337 1
311.250000 357.421152 150.000000 19.484990 1
311.250000 357.221152 150.000000 19.488631 1
311.250000 357.021152 150.000000 19.492259 1
311.250000 356.821152 150.000000 19.495874 1
311.250000 356.621152 150.000000 19.499477 1
311.250000 356.421152 150.000000 19.503067 1
311.250000 356.221152 150.000000 19.506644 1
311.250000 356.021152 150.000000 19.510209 1
311.250000 355.821152 150.000000 19.513762 1
311.250000 355.621152 150.000000 19.517301 1
311.250000 355.421152 150.000000 19.520829 1
311.250000 355.221152 150.000000 19.524343 1
311.250000 355.021152 150.000000 19.527845 1
311.250000 354.821152 150.000000 19.531334 1
311.250000 354.621152 150.000000 19.534811 1
311.250000 354.421152 150.000000 19.538275 1
311.250000 354.221152 150.000000 19.541726 1
311.250000 354.021152 150.000000 19.545165 1
311.250000 353.821152 150.000000 19.548591 1
311.250000 353.621152 150.000000 19.552004 1
311.250000 353.421152 150.000000 19.555405 1
311.250000 353.221152 150.000000 19.558793 1
311.250000 353.021152 150.000000 19.562168 1
311.250000 352.821152 150.000000 19.565531 1
311.250000 352.621152 150.000000 19.568881 1
311.250000 352.421152 150.000000 19.572218 1
311.250000 352.221152 150.000000 19.575543 1
311.250000 352.021152 150.000000 19.578855 1
311.250000 351.821152 150.000000 19.582154 1
311.250000 351.621152 150.000000 19.585441 1
311.250000 351.421152 150.000000 19.588715 1
311.250000 351.221152 150.000000 19.591976 1
311.250000 351.021152 150.000000 19.595225 1
311.250000 350.821152 150.000000 19.598460 1
311.250000 350.621152 150.000000 19.601683 1
311.250000 350.421152 150.000000 19.604894 1
311.250000 350.221152 150.000000 19.608091 1
311.250000 350.021152 150.000000 19.611276 1
311.250000 349.821152 150.000000 19.614448 1
311.250000 349.621152 150.000000 19.617608 1
311.250000 349.421152 150.000000 19.620754 1
311.250000 349.221152 150.000000 19.623888 1
311.250000 349.021152 150.000000 19.627009 1
311.250000 348.821152 150.000000 19.630118 1
311.250000 348.621152 150.000000 19.633213 1
311.250000 348.421152 150.000000 19.636296 1
311.250000 348.221152 150.000000 19.639366 1
311.250000 348.021152 150.000000 19.642423 1
311.250000 347.821152 150.000000 19.645468 1
311.250000 347.621152 150.000000 19.648500 1
311.250000 347.421152 150.000000 19.651519 1
311.250000 347.221152 150.000000 19.654525 1
311.250000 347.021152 150.000000 19.657518 1
311.250000 346.821152 150.000000 19.660499 1
311.250000 346.621152 150.000000 19.663466 1
311.250000 346.421152 150.000000 19.666421 1
311.250000 346.221152 150.000000 19.669363 1
311.250000 346.021152 150.000000 19.672293 1
311.250000 345.821152 150.000000 19.675209 1
311.250000 345.621152 150.000000 19.678113 1
311.250000 345.421152 150.000000 19.681004 1
311.250000 345.221152 150.000000 19.683882 1
311.250000 345.021152 150.000000 19.686747 1
311.250000 344.821152 150.000000 19.689599 1
311.250000 344.621152 150.000000 19.692439 1
311.250000 344.421152 150.000000 19.695266 1
311.250000 344.221152 150.000000 19.698079 1
311.250000 344.021152 150.000000 19.700880 1
311.250000 343.821152 150.000000 19.703669 1
311.250000 343.621152 150.000000 19.706444 1
311.250000 343.421152 150.000000 19.709206 1
311.250000 343.221152 150.000000 19.711956 1
311.250000 343.021152 150.000000 19.714692 1
311.251285 342.821157 150.000000 19.717416 1
311.252661 342.621162 150.000000 19.720127 1
311.254038 342.421166 150.000000 19.722825 1
311.255414 342.221171 150.000000 19.725510 1
311.256791 342.021176 150.000000 19.728183 1
311.258167 341.821181 150.000000 19.730842 1
311.259544 341.621185 150.000000 19.733488 1
311.260920 341.421190 150.000000 19.736122 1
311.258659 341.221227 150.000000 19.738743 1
311.253697 341.021289 150.000000 19.741350 1
311.248735 340.821350 150.000000 19.743945 1
311.243772 340.621412 150.000000 19.746527 1
311.238810 340.421474 150.000000 19.749096 1
311.233848 340.221535 150.000000 19.751652 1
311.228886 340.021597 150.000000 19.754195 1
311.223924 339.821658 150.000000 19.756726 1
311.218962 339.621720 150.000000 19.759243 1
311.214000 339.421781 150.000000 19.761747 1
311.209037 339.221843 150.000000 19.764239 1
311.204075 339.021905 150.000000 19.766717 1
311.199232 338.821964 150.000000 19.769183 1
311.197592 338.621971 150.000000 19.771635 1
311.195952 338.421978 150.000000 19.774075 1
311.194312 338.221984 150.000000 19.776502 1
311.192672 338.021991 150.000000 19.778916 1
311.191032 337.821998 150.000000 19.781316 1
311.189392 337.622005 150.000000 19.783704 1
311.187752 337.422011 150.000000 19.786079 1
311.186112 337.222018 150.000000 19.788441 1
311.184472 337.022025 150.000000 19.790790 1
311.182832 336.822031 150.000000 19.793126 1
311.177547 336.622125 150.000000 19.795449 1
311.169694 336.422279 150.000000 19.797759 1
311.161841 336.222433 150.000000 19.800056 1
311.153989 336.022587 150.000000 19.802340 1
311.146136 335.822742 150.000000 19.804611 1
311.138283 335.622896 150.000000 19.806869 1
311.130430 335.423050 150.000000 19.809114 1
311.122577 335.223204 150.000000 19.811346 1
311.114724 335.023359 150.000000 19.813565 1
311.106872 334.823513 150.000000 19.815771 1
311.099019 334.623667 150.000000 19.817964 1
311.091166 334.423821 150.000000 19.820144 1
311.083478 334.223970 150.000000 19.822311 1
311.079063 334.024019 150.000000 19.824465 1
311.074647 333.824068 150.000000 19.826606 1
311.070232 333.624117 150.000000 19.828734 1
311.065817 333.424165 150.000000 19.830849 1
311.061402 333.224214 150.000000 19.832951 1
311.056987 333.024263 150.000000 19.835040 1
311.052571 332.824312 150.000000 19.837116 1
311.048156 332.624360 150.000000 19.839178 1
311.043741 332.424409 150.000000 19.841228 1
311.039326 332.224458 150.000000 19.843265 1
311.034911 332.024507 150.000000 19.845289 1
311.030495 331.824555 150.000000 19.847299 1
311.026080 331.624604 150.000000 19.849297 1
311.019370 331.424732 150.000000 19.851281 1
311.010011 331.224951 150.000000 19.853253 1
311.000653 331.025170 150.000000 19.855211 1
310.991294 330.825389 150.000000 19.857156 1
310.981936 330.625608 150.000000 19.859089 1
310.972577 330.425827 150.000000 19.861008 1
310.963219 330.226046 150.000000 19.862914 1
310.953861 330.026265 150.000000 19.864807 1
310.944502 329.826484 150.000000 19.866687 1
310.935144 329.626703 150.000000 19.868554 1
310.925785 329.426923 150.000000 19.870408 1
310.916427 329.227142 150.000000 19.872249 1
310.907068 329.027361 150.000000 19.874076 1
310.897710 328.827580 150.000000 19.875891 1
310.888351 328.627799 150.000000 19.877692 1
